"Daily Average of Temperature, lat=22.3036, lon=114.1719 [HKO_AWS]"
"Station: HKO_AWS"
"Time Period (UTC+0): 20121101-20151031"
"Time","Height","Degree Celsius","Source","Status","Method ID"
2013/01/19 00:00:00,74.0000,15.6417,"A_HKOWEB",0,0
2013/01/20 00:00:00,74.0000,18.6167,"A_HKOAWS2",0,0
2013/01/20 00:00:00,74.0000,18.6167,"A_HKOWEB",0,0
2013/01/21 00:00:00,74.0000,20.4917,"A_HKOAWS2",0,0
2013/01/21 00:00:00,74.0000,20.4917,"A_HKOWEB",0,0
2013/01/22 00:00:00,74.0000,20.8458,"A_HKOAWS2",0,0
2013/01/22 00:00:00,74.0000,20.8458,"A_HKOWEB",0,0
2013/01/23 00:00:00,74.0000,18.0250,"A_HKOAWS2",0,0
2013/01/23 00:00:00,74.0000,18.0250,"A_HKOWEB",0,0
2013/01/24 00:00:00,74.0000,18.9750,"A_HKOAWS2",0,0
2013/01/24 00:00:00,74.0000,19.0609,"A_HKOWEB",0,0
2013/01/25 00:00:00,74.0000,17.8958,"A_HKOAWS2",0,0
2013/01/25 00:00:00,74.0000,17.8958,"A_HKOWEB",0,0
2013/01/26 00:00:00,74.0000,17.4625,"A_HKOAWS2",0,0
2013/01/26 00:00:00,74.0000,17.4625,"A_HKOWEB",0,0
2013/01/27 00:00:00,74.0000,16.1375,"A_HKOAWS2",0,0
2013/01/27 00:00:00,74.0000,16.1375,"A_HKOWEB",0,0
2013/01/28 00:00:00,74.0000,16.5250,"A_HKOAWS2",0,0
2013/01/28 00:00:00,74.0000,16.5250,"A_HKOWEB",0,0
2013/01/29 00:00:00,74.0000,18.1348,"A_HKOAWS2",0,0
2013/01/29 00:00:00,74.0000,18.1125,"A_HKOWEB",0,0
2013/01/30 00:00:00,74.0000,18.1125,"A_HKOAWS2",0,0
2013/01/30 00:00:00,74.0000,18.1125,"A_HKOWEB",0,0
2013/01/31 00:00:00,74.0000,18.6958,"A_HKOAWS2",0,0
2013/01/31 00:00:00,74.0000,18.6958,"A_HKOWEB",0,0
2013/02/01 00:00:00,74.0000,21.3708,"A_HKOAWS2",0,0
2013/02/01 00:00:00,74.0000,21.3708,"A_HKOWEB",0,0
2013/02/02 00:00:00,74.0000,20.7250,"A_HKOAWS2",0,0
2013/02/02 00:00:00,74.0000,20.7250,"A_HKOWEB",0,0
2013/02/03 00:00:00,74.0000,19.2208,"A_HKOAWS2",0,0
2013/02/03 00:00:00,74.0000,19.2208,"A_HKOWEB",0,0
2013/02/04 00:00:00,74.0000,21.5625,"A_HKOAWS2",0,0
2013/02/04 00:00:00,74.0000,21.5625,"A_HKOWEB",0,0
2013/02/05 00:00:00,74.0000,21.8261,"A_HKOAWS2",0,0
2013/02/05 00:00:00,74.0000,21.8292,"A_HKOWEB",0,0
2013/02/06 00:00:00,74.0000,20.7583,"A_HKOAWS2",0,0
2013/02/06 00:00:00,74.0000,20.7583,"A_HKOWEB",0,0
2013/02/07 00:00:00,74.0000,18.7542,"A_HKOAWS2",0,0
2013/02/07 00:00:00,74.0000,18.7542,"A_HKOWEB",0,0
2013/02/08 00:00:00,74.0000,15.1875,"A_HKOAWS2",0,0
2013/02/08 00:00:00,74.0000,15.1875,"A_HKOWEB",0,0
2013/02/09 00:00:00,74.0000,14.4091,"A_HKOAWS2",0,0
2013/02/09 00:00:00,74.0000,14.4333,"A_HKOWEB",0,0
2013/02/10 00:00:00,74.0000,16.3667,"A_HKOAWS2",0,0
2013/02/10 00:00:00,74.0000,16.3667,"A_HKOWEB",0,0
2013/02/11 00:00:00,74.0000,17.3333,"A_HKOAWS2",0,0
2013/02/11 00:00:00,74.0000,17.3333,"A_HKOWEB",0,0
2013/02/12 00:00:00,74.0000,18.7792,"A_HKOAWS2",0,0
2013/02/12 00:00:00,74.0000,18.7792,"A_HKOWEB",0,0
2013/02/13 00:00:00,74.0000,17.5708,"A_HKOAWS2",0,0
2013/02/13 00:00:00,74.0000,17.5708,"A_HKOWEB",0,0
2013/02/14 00:00:00,74.0000,19.2292,"A_HKOAWS2",0,0
2013/02/14 00:00:00,74.0000,19.2292,"A_HKOWEB",0,0
2013/02/15 00:00:00,74.0000,19.9792,"A_HKOAWS2",0,0
2013/02/15 00:00:00,74.0000,19.9792,"A_HKOWEB",0,0
2013/02/16 00:00:00,74.0000,17.3292,"A_HKOAWS2",0,0
2013/02/16 00:00:00,74.0000,17.3292,"A_HKOWEB",0,0
2013/02/17 00:00:00,74.0000,18.8375,"A_HKOAWS2",0,0
2013/02/17 00:00:00,74.0000,18.8333,"A_HKOWEB",0,0
2013/02/18 00:00:00,74.0000,21.2417,"A_HKOAWS2",0,0
2013/02/18 00:00:00,74.0000,21.2417,"A_HKOWEB",0,0
2013/02/19 00:00:00,74.0000,20.1208,"A_HKOAWS2",0,0
2013/02/19 00:00:00,74.0000,20.1208,"A_HKOWEB",0,0
2013/02/20 00:00:00,74.0000,17.2292,"A_HKOAWS2",0,0
2013/02/20 00:00:00,74.0000,17.2292,"A_HKOWEB",0,0
2013/02/21 00:00:00,74.0000,17.7917,"A_HKOAWS2",0,0
2013/02/21 00:00:00,74.0000,17.7917,"A_HKOWEB",0,0
2013/02/22 00:00:00,74.0000,19.1417,"A_HKOAWS2",0,0
2013/02/22 00:00:00,74.0000,19.1417,"A_HKOWEB",0,0
2013/02/23 00:00:00,74.0000,17.9125,"A_HKOAWS2",0,0
2013/02/23 00:00:00,74.0000,17.9083,"A_HKOWEB",0,0
2013/02/24 00:00:00,74.0000,18.3375,"A_HKOAWS2",0,0
2013/02/24 00:00:00,74.0000,18.3375,"A_HKOWEB",0,0
2013/02/25 00:00:00,74.0000,20.2083,"A_HKOAWS2",0,0
2013/02/25 00:00:00,74.0000,20.2083,"A_HKOWEB",0,0
2013/02/26 00:00:00,74.0000,21.7417,"A_HKOAWS2",0,0
2013/02/26 00:00:00,74.0000,21.7417,"A_HKOWEB",0,0
2013/02/27 00:00:00,74.0000,22.1500,"A_HKOAWS2",0,0
2013/02/27 00:00:00,74.0000,22.1500,"A_HKOWEB",0,0
2013/02/28 00:00:00,74.0000,18.7625,"A_HKOAWS2",0,0
2013/02/28 00:00:00,74.0000,18.7625,"A_HKOWEB",0,0
2013/03/01 00:00:00,74.0000,20.8826,"A_HKOAWS2",0,0
2013/03/01 00:00:00,74.0000,20.9042,"A_HKOWEB",0,0
2013/03/02 00:00:00,74.0000,15.8417,"A_HKOAWS2",0,0
2013/03/02 00:00:00,74.0000,15.8417,"A_HKOWEB",0,0
2013/03/03 00:00:00,74.0000,15.2292,"A_HKOAWS2",0,0
2013/03/03 00:00:00,74.0000,15.2292,"A_HKOWEB",0,0
2013/03/04 00:00:00,74.0000,17.3833,"A_HKOAWS2",0,0
2013/03/04 00:00:00,74.0000,17.3833,"A_HKOWEB",0,0
2013/03/05 00:00:00,74.0000,18.6958,"A_HKOAWS2",0,0
2013/03/05 00:00:00,74.0000,18.6958,"A_HKOWEB",0,0
2013/03/06 00:00:00,74.0000,19.5500,"A_HKOAWS2",0,0
2013/03/06 00:00:00,74.0000,19.5500,"A_HKOWEB",0,0
2013/03/07 00:00:00,74.0000,20.6250,"A_HKOAWS2",0,0
2013/03/07 00:00:00,74.0000,20.6250,"A_HKOWEB",0,0
2013/03/08 00:00:00,74.0000,21.6958,"A_HKOAWS2",0,0
2013/03/08 00:00:00,74.0000,21.6958,"A_HKOWEB",0,0
2013/03/09 00:00:00,74.0000,21.5167,"A_HKOAWS2",0,0
2013/03/09 00:00:00,74.0000,21.5167,"A_HKOWEB",0,0
2013/03/10 00:00:00,74.0000,21.6417,"A_HKOAWS2",0,0
2013/03/10 00:00:00,74.0000,21.6417,"A_HKOWEB",0,0
2013/03/11 00:00:00,74.0000,19.9208,"A_HKOAWS2",0,0
2013/03/11 00:00:00,74.0000,19.9208,"A_HKOWEB",0,0
2013/03/12 00:00:00,74.0000,20.9958,"A_HKOAWS2",0,0
2013/03/12 00:00:00,74.0000,20.9958,"A_HKOWEB",0,0
2013/03/13 00:00:00,74.0000,23.0750,"A_HKOAWS2",0,0
2013/03/13 00:00:00,74.0000,23.0750,"A_HKOWEB",0,0
2013/03/14 00:00:00,74.0000,18.8500,"A_HKOAWS2",0,0
2013/03/14 00:00:00,74.0000,18.8500,"A_HKOWEB",0,0
2013/03/15 00:00:00,74.0000,19.4333,"A_HKOAWS2",0,0
2013/03/15 00:00:00,74.0000,19.4333,"A_HKOWEB",0,0
2013/03/16 00:00:00,74.0000,20.1708,"A_HKOAWS2",0,0
2013/03/16 00:00:00,74.0000,20.1708,"A_HKOWEB",0,0
2013/03/17 00:00:00,74.0000,21.8708,"A_HKOAWS2",0,0
2013/03/17 00:00:00,74.0000,21.8708,"A_HKOWEB",0,0
2013/03/18 00:00:00,74.0000,24.1167,"A_HKOAWS2",0,0
2013/03/18 00:00:00,74.0000,24.1167,"A_HKOWEB",0,0
2013/03/19 00:00:00,74.0000,24.4083,"A_HKOAWS2",0,0
2013/03/19 00:00:00,74.0000,24.4083,"A_HKOWEB",0,0
2013/03/20 00:00:00,74.0000,24.8125,"A_HKOAWS2",0,0
2013/03/20 00:00:00,74.0000,24.8125,"A_HKOWEB",0,0
2013/03/21 00:00:00,74.0000,19.6417,"A_HKOAWS2",0,0
2013/03/21 00:00:00,74.0000,19.6417,"A_HKOWEB",0,0
2013/03/22 00:00:00,74.0000,22.2875,"A_HKOAWS2",0,0
2013/03/22 00:00:00,74.0000,22.2875,"A_HKOWEB",0,0
2013/03/23 00:00:00,74.0000,23.3042,"A_HKOAWS2",0,0
2013/03/23 00:00:00,74.0000,23.3125,"A_HKOWEB",0,0
2013/03/24 00:00:00,74.0000,23.6500,"A_HKOAWS2",0,0
2013/03/24 00:00:00,74.0000,23.6583,"A_HKOWEB",0,0
2013/03/25 00:00:00,74.0000,20.0625,"A_HKOAWS2",0,0
2013/03/25 00:00:00,74.0000,20.0625,"A_HKOWEB",0,0
2013/03/26 00:00:00,74.0000,19.0000,"A_HKOAWS2",0,0
2013/03/26 00:00:00,74.0000,19.0000,"A_HKOWEB",0,0
2013/03/27 00:00:00,74.0000,19.9318,"A_HKOAWS2",0,0
2013/03/27 00:00:00,74.0000,20.2583,"A_HKOWEB",0,0
2013/03/28 00:00:00,74.0000,19.4905,"A_HKOAWS2",0,0
2013/03/28 00:00:00,74.0000,19.4250,"A_HKOWEB",0,0
2013/03/29 00:00:00,74.0000,20.3167,"A_HKOWEB",0,0
2013/03/30 00:00:00,74.0000,18.7458,"A_HKOAWS2",0,0
2013/03/30 00:00:00,74.0000,18.7458,"A_HKOWEB",0,0
2013/03/31 00:00:00,74.0000,19.6625,"A_HKOAWS2",0,0
2013/03/31 00:00:00,74.0000,19.6625,"A_HKOWEB",0,0
2013/04/01 00:00:00,74.0000,20.5792,"A_HKOAWS2",0,0
2013/04/01 00:00:00,74.0000,20.5792,"A_HKOWEB",0,0
2013/04/02 00:00:00,74.0000,20.7130,"A_HKOAWS2",0,0
2013/04/02 00:00:00,74.0000,20.6833,"A_HKOWEB",0,0
2013/04/03 00:00:00,74.0000,18.9042,"A_HKOAWS2",0,0
2013/04/03 00:00:00,74.0000,18.9042,"A_HKOWEB",0,0
2013/04/04 00:00:00,74.0000,19.6958,"A_HKOAWS2",0,0
2013/04/04 00:00:00,74.0000,19.6958,"A_HKOWEB",0,0
2013/04/05 00:00:00,74.0000,23.7136,"A_HKOAWS2",0,0
2013/04/05 00:00:00,74.0000,23.8750,"A_HKOWEB",0,0
2013/04/06 00:00:00,74.0000,18.5625,"A_HKOAWS2",0,0
2013/04/06 00:00:00,74.0000,18.5625,"A_HKOWEB",0,0
2013/04/07 00:00:00,74.0000,18.0850,"A_HKOAWS2",0,0
2013/04/07 00:00:00,74.0000,18.0875,"A_HKOWEB",0,0
2013/04/08 00:00:00,74.0000,18.9500,"A_HKOAWS2",0,0
2013/04/08 00:00:00,74.0000,18.9000,"A_HKOWEB",0,0
2013/04/09 00:00:00,74.0000,19.1750,"A_HKOAWS2",0,0
2013/04/09 00:00:00,74.0000,19.1750,"A_HKOWEB",0,0
2013/04/10 00:00:00,74.0000,18.4667,"A_HKOAWS2",0,0
2013/04/10 00:00:00,74.0000,18.4667,"A_HKOWEB",0,0
2013/04/11 00:00:00,74.0000,16.7083,"A_HKOAWS2",0,0
2013/04/11 00:00:00,74.0000,16.7125,"A_HKOWEB",0,0
2013/04/12 00:00:00,74.0000,17.7083,"A_HKOAWS2",0,0
2013/04/12 00:00:00,74.0000,17.7083,"A_HKOWEB",0,0
2013/04/13 00:00:00,74.0000,20.5750,"A_HKOAWS2",0,0
2013/04/13 00:00:00,74.0000,20.5750,"A_HKOWEB",0,0
2013/04/14 00:00:00,74.0000,21.6292,"A_HKOAWS2",0,0
2013/04/14 00:00:00,74.0000,21.6292,"A_HKOWEB",0,0
2013/04/15 00:00:00,74.0000,23.3083,"A_HKOAWS2",0,0
2013/04/15 00:00:00,74.0000,23.3083,"A_HKOWEB",0,0
2013/04/16 00:00:00,74.0000,23.4958,"A_HKOAWS2",0,0
2013/04/16 00:00:00,74.0000,23.5174,"A_HKOWEB",0,0
2013/04/17 00:00:00,74.0000,24.8870,"A_HKOAWS2",0,0
2013/04/17 00:00:00,74.0000,24.9292,"A_HKOWEB",0,0
2013/04/18 00:00:00,74.0000,25.6542,"A_HKOAWS2",0,0
2013/04/18 00:00:00,74.0000,25.6542,"A_HKOWEB",0,0
2013/04/19 00:00:00,74.0000,24.1083,"A_HKOAWS2",0,0
2013/04/19 00:00:00,74.0000,24.1167,"A_HKOWEB",0,0
2013/04/20 00:00:00,74.0000,23.3667,"A_HKOAWS2",0,0
2013/04/20 00:00:00,74.0000,23.3667,"A_HKOWEB",0,0
2013/04/21 00:00:00,74.0000,20.9913,"A_HKOAWS2",0,0
2013/04/21 00:00:00,74.0000,20.9583,"A_HKOWEB",0,0
2013/04/22 00:00:00,74.0000,19.7750,"A_HKOAWS2",0,0
2013/04/22 00:00:00,74.0000,19.7792,"A_HKOWEB",0,0
2013/04/23 00:00:00,74.0000,22.8375,"A_HKOAWS2",0,0
2013/04/23 00:00:00,74.0000,22.8375,"A_HKOWEB",0,0
2013/04/24 00:00:00,74.0000,25.5792,"A_HKOAWS2",0,0
2013/04/24 00:00:00,74.0000,25.5792,"A_HKOWEB",0,0
2013/04/25 00:00:00,74.0000,25.5500,"A_HKOAWS2",0,0
2013/04/25 00:00:00,74.0000,25.5500,"A_HKOWEB",0,0
2013/04/26 00:00:00,74.0000,21.5292,"A_HKOAWS2",0,0
2013/04/26 00:00:00,74.0000,21.5292,"A_HKOWEB",0,0
2013/04/27 00:00:00,74.0000,21.5542,"A_HKOAWS2",0,0
2013/04/27 00:00:00,74.0000,21.5542,"A_HKOWEB",0,0
2013/04/28 00:00:00,74.0000,22.4583,"A_HKOAWS2",0,0
2013/04/28 00:00:00,74.0000,22.4583,"A_HKOWEB",0,0
2013/04/29 00:00:00,74.0000,24.3042,"A_HKOAWS2",0,0
2013/04/29 00:00:00,74.0000,24.3042,"A_HKOWEB",0,0
2013/04/30 00:00:00,74.0000,23.7167,"A_HKOAWS2",0,0
2013/04/30 00:00:00,74.0000,23.7167,"A_HKOWEB",0,0
2013/05/01 00:00:00,74.0000,20.8083,"A_HKOAWS2",0,0
2013/05/01 00:00:00,74.0000,20.8083,"A_HKOWEB",0,0
2013/05/02 00:00:00,74.0000,19.6167,"A_HKOAWS2",0,0
2013/05/02 00:00:00,74.0000,19.6167,"A_HKOWEB",0,0
2013/05/03 00:00:00,74.0000,19.5125,"A_HKOAWS2",0,0
2013/05/03 00:00:00,74.0000,19.5125,"A_HKOWEB",0,0
